County #,Total Students 2018-2019,District #,Total Students 2020-2021,Total Students 2021-2022,Median Age 10,Median Age Male 10,Median Age Female 10,# of Households 10,Avg Household Size 10,# of Families 10,Avg Family Size 10,# of Housing Units 10,County Population,% School-wide Title I 2021-2022,% School-wide Title I 2020-2021,% School-wide Title I 2018-2019,% Title I Eligible School 2021-2022,% Title I Eligible School 2020-2021,% Title I Eligible School 2018-2019,Total Teachers 2021-2022,Total Teachers 2020-2021,Total Teachers 2018-2019,Total Staff 2021-2022,Total Staff 2020-2021,Total Staff 2018-2019,% Free or Reduced Lunch 2021-2022,% Free or Reduced Lunch 2020-2021,% Free or Reduced Lunch 2018-2019,% Asian or Asian/Pacific Islander Students 2021-2022,% Hispanic Students 2021-2022,% Black or African American Students 2021-2022,% White Students 2021-2022,% Grades 1-8 2021-2022,% Grades 9-12 2021-2022,% Asian or Asian/Pacific Islander Students 2020-2021,% Asian or Asian/Pacific Islander Students 2018-2019,% Hispanic Students 2020-2021,% Hispanic Students 2018-2019,% Black or African American Students 2020-2021,% Black or African American Students 2018-2019,% White Students 2020-2021,% White Students 2018-2019,% Grades 1-8 2020-2021,% Grades 1-8 2018-2019,% Grades 9-12 2020-2021,% Grades 9-12 2018-2019,% Prek 2021-2022,% Prek 2020-2021,% Prek 2018-2019,% K 2021-2022,% K 2020-2021,% K 2018-2019,% ADA 2018-2019,% ADA 2020-2021,% ADA 2021-2022,% Students Tested Math - Grade 3 2018-2019,% Students Tested Reading - Grade 3 2018-2019,% Students Tested Math - Grade 4 2018-2019,% Students Tested Reading - Grade 4 2018-2019,% Students Tested Math - Grade 5 2018-2019,% Students Tested Reading - Grade 5 2018-2019,% Students Tested Math - Grade 6 2018-2019,% Students Tested Reading - Grade 6 2018-2019,% Students Tested Math - Grade 7 2018-2019,% Students Tested Reading - Grade 7 2018-2019,% Students Tested Math - Grade 8 2018-2019,% Students Tested Reading - Grade 8 2018-2019,% Students Tested Math - Grade 3 2020-2021,% Students Tested Reading - Grade 3 2020-2021,% Students Tested Math - Grade 4 2020-2021,% Students Tested Reading - Grade 4 2020-2021,% Students Tested Math - Grade 5 2020-2021,% Students Tested Reading - Grade 5 2020-2021,% Students Tested Math - Grade 6 2020-2021,% Students Tested Reading - Grade 6 2020-2021,% Students Tested Math - Grade 7 2020-2021,% Students Tested Reading - Grade 7 2020-2021,% Students Tested Math - Grade 8 2020-2021,% Students Tested Reading - Grade 8 2020-2021,% Students Tested Math - Grade 3 2021-2022,% Students Tested Reading - Grade 3 2021-2022,% Students Tested Math - Grade 4 2021-2022,% Students Tested Reading - Grade 4 2021-2022,% Students Tested Math - Grade 5 2021-2022,% Students Tested Reading - Grade 5 2021-2022,% Students Tested Math - Grade 6 2021-2022,% Students Tested Reading - Grade 6 2021-2022,% Students Tested Math - Grade 7 2021-2022,% Students Tested Reading - Grade 7 2021-2022,% Students Tested Math - Grade 8 2021-2022,% Students Tested Reading - Grade 8 2021-2022,% County Infected 09/28/20,% County Deaths 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% On Campus 09/28/20,% On Campus 10/30/20,% On Campus 01/29/21,% White Pop 10,% Black Pop 10,% Asian Pop 10,% Hispanic Pop 10,% Male Pop 10,% Female Pop 10,% Age 0-4 Pop 10,% Age 5-9 Pop 10,% Age 10-14 Pop 10,% Age 15-19 Pop 10,% Age 20-24 Pop 10,% Age 25-34 Pop 10,% Age 35-44 Pop 10,% Age 45-54 Pop 10,% Age 55-64 Pop 10,% Age 65-74 Pop 10,% Age 75-84 Pop 10,% Age 85-Up Pop 10,% HH 1 Male 10,% HH 1 Female 10,% HH Married-Child 10,% HH Married-noChild 10,% HH Male-Child 10,% HH Female-Child 10,% Housing Vacant 10,% Housing Owner Occup 10,% Housing Renter Occup 10
48259,123,130801,82,79,43.8047619,42.50952381,45,12617,2.606190476,9441,3.040952381,14055,47431,1,1,1,1,1,1,0.160886076,0.138414634,0.11203252,0.295316456,0.280487805,0.308455285,0.797468354,0.926829268,0.869918699,0,0.417721519,0.151898734,0.417721519,0.518987342,0.481012658,0,0,0.475609756,0.487804878,0.243902439,0.105691057,0.256097561,0.333333333,0.682926829,0.666666667,0.317073171,0.333333333,,,,,,,0.873699187,0.949719512,0.889379747,0.9,0.9,0.5,0.5,0.7,0.7,0.470588235,0.470588235,0.444444444,0.444444444,0.909090909,1,0.8,0.8,1.1,1.1,1,1,1.2,1.2,0.888888889,0.888888889,0.857142857,0.857142857,1.5,1.5,2,2,0.857142857,0.857142857,0.833333333,0.833333333,0.333333333,0.333333333,0.833333333,0.833333333,0.006915309,0.000210833,0.008264637,0.000231916,0.047036748,0.001180662,1,1,1,0.906884166,0.004998503,0.006255612,0.20439988,0.48784795,0.51215205,0.052798563,0.065609099,0.077641425,0.070368153,0.042831488,0.084196348,0.118946423,0.1674349,0.153038013,0.095211015,0.049386411,0.022538162,0.087342474,0.130141872,0.256875644,0.375366569,0.019814536,0.05080447,0.102312344,0.677979367,0.219708289
48019,306,10901,274,267,49.26666667,49.29166667,49.24166667,8564,2.315,5912,2.7925,11561,23112,1,1,1,1,1,1,0.14082397,0.122080292,0.098137255,0.290299625,0.269160584,0.236013072,0.565543071,0.675182482,0.617647059,0.003745318,0.29588015,0.026217228,0.651685393,0.498127341,0.29588015,0,0,0.302919708,0.284313725,0.010948905,0.013071895,0.653284672,0.673202614,0.518248175,0.532679739,0.295620438,0.307189542,0.131086142,0.102189781,0.094771242,0.074906367,0.083941606,0.065359477,0.898924837,0.852667883,0.866812734,0.952380952,0.952380952,0.888888889,0.888888889,1.111111111,1.111111111,1.111111111,1.111111111,1.130434783,1.130434783,0.7,0.9,1,1,0.9375,0.9375,0.846153846,0.846153846,0.8,0.8,0.947368421,0.947368421,0.8,1.066666667,0.952380952,0.952380952,1.071428571,1.071428571,1.052631579,1.052631579,1,1,0.888888889,0.888888889,0.705882353,1.058823529,0.006793008,0.000346141,0.008134303,0.000389408,0.041796469,0.000995154,0.967391304,0.975088968,0.969111969,0.927996095,0.004783988,0.002782524,0.166707347,0.496558457,0.503441543,0.045057359,0.05096412,0.059751037,0.059165243,0.036221626,0.076641445,0.107688553,0.183451306,0.180229436,0.123797901,0.060141567,0.016890408,0.134166277,0.126459598,0.181223727,0.391989724,0.020317609,0.047174218,0.25923363,0.619150593,0.121615777
48325,5455,163908,6134,6785,39.16153846,38.34230769,40.16923077,15530,2.801538462,11802,3.237307692,17991,51584,1,0.777777778,0.875,1,0.777777778,0.875,0.0653014,0.063280078,0.060885426,0.134761975,0.133713727,0.134197984,0.478113486,0.469025106,0.510540788,0.009285188,0.640972734,0.050110538,0.256742815,0.608843036,0.285335298,0.007988262,0.006232814,0.627160091,0.608249313,0.044016955,0.035747021,0.281545484,0.312923923,0.615096185,0.600366636,0.286273231,0.285426214,0.034635225,0.03342028,0.045829514,0.071186441,0.065210303,0.068377635,0.937060128,0.952791164,0.943779808,1.007653061,1.007653061,1.009638554,1.007228916,1.004761905,0.995238095,0.993087558,0.993087558,0.991247265,0.991247265,0.770731707,0.995121951,0.911447084,0.911447084,0.906521739,0.908695652,0.94279661,0.94279661,0.946640316,0.948616601,0.948347107,0.944214876,0.764826176,0.934560327,1.067484663,1.061349693,1.03006012,1.024048096,1.034682081,1.032755299,1.019083969,1.020992366,1.018348624,1.020183486,0.890538033,1.042671614,0.023224256,0.000911135,0.024949597,0.000930521,0.071398108,0.001570254,0.569175156,0.616688396,0.735409195,0.855736208,0.021997131,0.006433943,0.497130809,0.514193801,0.485806199,0.064578533,0.07122984,0.076120506,0.074990219,0.062970047,0.110442116,0.125396687,0.153284354,0.126005304,0.076468287,0.042972656,0.015541451,0.095878944,0.103734707,0.255054733,0.324855119,0.033161623,0.085383129,0.136790618,0.680562503,0.182646879
48085,3163,43908,4104,4874,36.73615222,36.16723044,37.26469345,283759,2.774883721,206793,3.196828753,300960,1034730,0.25,0.333333333,0.4,0.25,0.333333333,0.6,0.058576118,0.062436647,0.06028454,0.112950349,0.109210526,0.108431868,0.147312269,0.153021442,0.081884287,0.044727124,0.198399672,0.137669265,0.554780468,0.620229791,0.269798933,0.032651072,0.018020866,0.189327485,0.184002529,0.139132554,0.107176731,0.57285575,0.635472653,0.621345029,0.617767942,0.278996101,0.290863105,0.030160033,0.024122807,0.019285488,0.079811243,0.075536062,0.072083465,0.959553905,0.962901803,0.950905827,1.021645022,1.017316017,1.034482759,1.034482759,1.029090909,1.021818182,0.63197026,1.003717472,1.126394052,0.988847584,0.98173516,1.00456621,1.026845638,1.026845638,1.003267974,1,1.003355705,1.006711409,0.830769231,1.015384615,0.896358543,0.977591036,0.928994083,0.985207101,1.010178117,1.010178117,1.057441253,1.054830287,1.013850416,1.013850416,0.76300578,1.020231214,1.082446809,1.02393617,0.926582278,0.989873418,0.013307819,0.000153663,0.017745692,0.000198119,0.069452901,0.00062915,0.738859846,0.822277228,0.851405622,0.715846415,0.084856859,0.112165923,0.147447213,0.491298551,0.508701449,0.075221674,0.084544975,0.082112531,0.068146754,0.049567899,0.140341616,0.173718366,0.152237963,0.097353967,0.048981199,0.020396477,0.007376579,0.097103528,0.122632234,0.331524286,0.263100025,0.023192216,0.067201393,0.057153775,0.64142411,0.301422116
48191,488,96904,443,442,43.66666667,43.06666667,44.4,1372,2.406666667,901,3.056666667,1943,2964,1,1,1,1,1,1,0.097375566,0.099029345,0.088872951,0.262918552,0.249074492,0.220471311,0.809954751,0.817155756,0.754098361,0,0.606334842,0.076923077,0.300904977,0.520361991,0.319004525,0.002257336,0.00204918,0.616252822,0.602459016,0.085778781,0.069672131,0.284424379,0.31557377,0.544018059,0.536885246,0.300225734,0.31147541,0.113122172,0.094808126,0.086065574,0.047511312,0.060948081,0.06557377,0.908118852,0.880232506,0.87380543,1.05,1.05,0.941176471,0.941176471,1,1,1,1,1.03125,1.03125,1,1,1,1,0.96969697,0.96969697,1,1,0.914285714,0.914285714,0.96969697,0.96969697,1.060606061,1.060606061,1.05,1.05,0.941176471,0.941176471,1.035714286,1.035714286,0.958333333,0.958333333,0.941176471,0.941176471,1,1,0.009446694,0.000337382,0.014844804,0.000337382,0.127867746,0.004723347,0.935123043,0.981524249,0.915367483,0.769161945,0.072174172,0.000894721,0.324187295,0.494184313,0.505815687,0.065016403,0.073068894,0.076349538,0.072472413,0.03906949,0.090665076,0.098121086,0.132120489,0.126752162,0.120787355,0.075753057,0.029824038,0.143586006,0.172011662,0.206997085,0.313411079,0.025510204,0.070699708,0.29387545,0.513124035,0.193000515
48327,305,164901,279,300,50.1,49.73333333,50.43333333,994,2.206666667,643,2.78,1702,2138,1,1,1,1,1,1,0.086666667,0.096774194,0.091803279,0.208333333,0.225806452,0.202721311,0.686666667,0.598566308,0.727868852,0.003333333,0.436666667,0.01,0.53,0.57,0.276666667,0.003584229,0,0.458781362,0.475409836,0.007168459,0.009836066,0.519713262,0.498360656,0.580645161,0.57704918,0.286738351,0.268852459,0.063333333,0.075268817,0.075409836,0.09,0.05734767,0.078688525,0.91664918,0.902075269,0.919543333,0.958333333,1,1.043478261,1,1.111111111,1.111111111,0.944444444,0.944444444,1,1,1.047619048,1.047619048,1.041666667,1.041666667,1.153846154,1.153846154,0.952380952,1,1.1,1.05,0.961538462,0.961538462,0.9375,0.9375,0.736842105,0.789473684,1.038461538,1,1,1,0.952380952,1,0.913043478,0.869565217,1.034482759,1.034482759,0.012160898,0,0.036482694,0.000467727,0.09354537,0.002338634,0.955719557,0.917910448,0.805054152,0.82381802,0.005798394,0.001338091,0.352363961,0.505352364,0.494647636,0.057091882,0.048171276,0.057091882,0.052185549,0.038358608,0.085637823,0.084745763,0.151650312,0.156556646,0.143175736,0.090990187,0.034344335,0.149899396,0.173038229,0.143863179,0.375251509,0.026156942,0.065392354,0.415981199,0.434782609,0.149236193
48215,5275,108907,4681,4418,30.76519174,29.24631268,32.18761062,216471,3.489941003,179668,3.85840708,248287,868707,0.833333333,0.833333333,0.75,0.833333333,0.833333333,0.75,0.072820281,0.069536424,0.0708891,0.165774106,0.155088656,0.158125118,0.934133092,0.910702841,0.906540284,0.001131734,0.982344952,0.002037121,0.011770032,0.563150747,0.330013581,0.001281777,0.00056872,0.985900449,0.98464455,0.001495407,0.001516588,0.008972442,0.008530806,0.57637257,0.593933649,0.318308054,0.28985782,0.05387053,0.052980132,0.058199052,0.052965143,0.052339244,0.058009479,0.916448152,0.916980346,0.895285197,0.981432361,0.962864721,0.997487437,0.994974874,1.009090909,1.006818182,0.978417266,0.978417266,0.964539007,0.969267139,0.866004963,0.863523573,0.527777778,0.46875,0.546031746,0.517460317,0.607669617,0.592920354,0.37283237,0.398843931,0.35,0.3575,0.310344828,0.357142857,0.989795918,0.945578231,0.996268657,0.940298507,0.964169381,0.957654723,0.988235294,0.985294118,0.99408284,0.985207101,0.813953488,0.837209302,0.036332158,0.001932758,0.041051816,0.002039813,0.07125993,0.00259351,0,0.096044003,0.146677988,0.879809337,0.005897242,0.009651909,0.906342407,0.48652437,0.51347563,0.09620674,0.09972779,0.095265815,0.089678343,0.072874625,0.139731972,0.131974821,0.103309503,0.077979372,0.051274638,0.031639108,0.010337275,0.064950963,0.074906108,0.369181091,0.217031381,0.032965155,0.135796481,0.128142029,0.610313871,0.2615441
48035,477,18902,418,393,44.9,43.34,46.38666667,7254,2.473333333,5081,2.994,9623,18685,1,1,1,1,1,1,0.116666667,0.105909091,0.104779874,0.241959288,0.226555024,0.225618449,0.631043257,0.653110048,0.63312369,0.007633588,0.368956743,0.027989822,0.554707379,0.628498728,0.254452926,0.007177033,0.006289308,0.366028708,0.343815514,0.0215311,0.035639413,0.571770335,0.570230608,0.629186603,0.603773585,0.279904306,0.289308176,0.050890585,0.043062201,0.041928721,0.066157761,0.04784689,0.064989518,0.926440252,0.928526316,0.931127226,0.882352941,0.882352941,0.976744186,0.976744186,1.042553191,0.978723404,0.9,0.9,1.173913043,1.173913043,0.70212766,0.914893617,0.967741935,0.967741935,1,1,0.827586207,0.862068966,1.023255814,1.023255814,0.822222222,0.822222222,0.606060606,1.03030303,0.916666667,0.916666667,1.107142857,1.107142857,1.136363636,1.136363636,1,0.923076923,0.97826087,0.97826087,0.837837838,1,0.017340112,0.000428151,0.02215681,0.000749264,0.055499063,0.001498528,0.950738916,0.964114833,0.413202934,0.898967714,0.01625302,0.002251263,0.160663299,0.497089831,0.502910169,0.055787393,0.061388096,0.066988799,0.066110257,0.043158357,0.092905776,0.111080606,0.146441906,0.145069185,0.120909291,0.060893916,0.029266418,0.129859388,0.135235732,0.200578991,0.365867108,0.024951751,0.062034739,0.246181025,0.575911878,0.177907098
48491,1648,246801,1682,1684,36.09835391,35.37983539,36.81687243,152606,2.781975309,111514,3.194897119,162773,590551,0,0,0,1,1,1,0.062814727,0.065434007,0.065175971,0.126941805,0.121093936,0.113950243,0.057007126,0.089179548,0.116504854,0.348574822,0.171615202,0.082541568,0.332541568,0.697743468,0.225059382,0.288347206,0.223300971,0.179548157,0.189320388,0.081450654,0.077669903,0.385255648,0.446601942,0.697384067,0.714199029,0.226516052,0.205703883,,,,0.07719715,0.076099881,0.080097087,0.966162621,0.975913793,0.956973872,0.986666667,0.986666667,0.993333333,0.993333333,0.98,0.966666667,0.953333333,0.98,0.033557047,0.979865772,1.068965517,0.972413793,0.834437086,0.82781457,0.798657718,0.798657718,0.754966887,0.754966887,0.613333333,0.753333333,0.013513514,0.763513514,0.917808219,0.746575342,1.006711409,1.006711409,1.020408163,1.020408163,0.993333333,0.986666667,0.786666667,1,0.006756757,0.972972973,1.255033557,0.959731544,0.014503404,0.00024384,0.016135778,0.000270933,0.059546085,0.000616374,0.215085445,0.44351962,0.408248655,0.781186196,0.06197611,0.048341649,0.231934873,0.492174913,0.507825087,0.079329704,0.084106379,0.07994956,0.066979907,0.052207467,0.150343405,0.16610714,0.137376118,0.094452291,0.053759472,0.025967697,0.009420861,0.094478592,0.117275861,0.308723117,0.270697089,0.027790519,0.078162064,0.062461219,0.649886652,0.287652129
48441,1140,221904,1097,1087,34.875,33.53017241,36.17241379,50725,2.466724138,33446,2.973706897,55750,138034,0.75,0.75,0.75,0.75,0.75,0.75,0.088040478,0.091440292,0.085842105,0.175620975,0.163637192,0.158473684,0.502299908,0.573381951,0.60877193,0,0.273229071,0.006439742,0.691812328,0.555657774,0.30174793,0,0,0.259799453,0.26754386,0.007292616,0.013157895,0.702825889,0.68245614,0.568824066,0.594736842,0.288969918,0.269298246,0.066237351,0.072014585,0.05877193,0.076356946,0.070191431,0.077192982,0.89932193,0.907231541,0.907868445,0.858974359,0.858974359,0.951807229,0.951807229,0.887640449,0.887640449,0.939759036,0.951807229,0.901098901,0.901098901,0.897959184,0.918367347,0.985915493,0.985915493,0.955223881,0.955223881,0.811764706,0.811764706,0.921052632,0.907894737,0.884615385,0.871794872,0.913580247,0.888888889,0.928571429,0.928571429,0.930555556,0.930555556,1.014492754,1.014492754,1.011764706,0.988235294,0.971830986,0.971830986,0.944444444,0.944444444,0.010758219,0.000420186,0.015916368,0.000579567,0.102974629,0.002455917,0.879082083,0.908592322,0.69038817,0.793948565,0.073753289,0.015763539,0.22108497,0.486882728,0.513117272,0.074931942,0.067495019,0.063738537,0.077684668,0.102786185,0.137963287,0.109652792,0.129994069,0.103789941,0.067799188,0.046020714,0.018143659,0.123844258,0.149748645,0.211394776,0.27377033,0.027560375,0.090901922,0.090134529,0.555766816,0.354098655
48113,40379,57914,38527,38378,34.43415219,33.43013781,35.30868784,855960,2.813067705,559417,3.368615938,943257,2635516,0.941176471,0.96,0.941176471,0.941176471,0.96,0.941176471,0.068964771,0.068241493,0.065194284,0.141777841,0.13808446,0.12915253,0.796419824,0.779479326,0.77889497,0.011751524,0.606910209,0.251315858,0.100370004,0.57514722,0.319349627,0.012744309,0.013942891,0.601630026,0.580648357,0.245048927,0.245919909,0.111713863,0.130290498,0.587224544,0.603333416,0.314091416,0.297332772,0.040439835,0.040153658,0.037098492,0.065063318,0.058530381,0.06223532,0.936537284,0.939299894,0.921748762,0.837714686,0.812127585,0.889485317,0.857278181,0.944170265,0.917334978,0.985494107,0.985796313,0.708752668,0.990240927,1.05801105,0.912216083,0.823137255,0.800392157,0.866863905,0.852810651,0.92437566,0.905381639,0.924006359,0.926868045,0.615768152,0.899968838,0.909202832,0.884579871,0.845075905,0.834955236,0.927743431,0.914219474,0.953981008,0.934989043,0.972850679,0.973546815,0.662341772,0.987974684,1.016322759,0.977209732,0.03080042,0.000450766,0.036198604,0.000516787,0.096255913,0.0012434,0.543925526,0.580002077,0.630750826,0.535382847,0.22304434,0.050355997,0.382553558,0.494481954,0.505518046,0.081430186,0.077491651,0.07322332,0.071445553,0.07245394,0.16259223,0.144833981,0.134233252,0.094475029,0.049294404,0.027628868,0.010897587,0.130354222,0.149852797,0.234084537,0.202010608,0.032558764,0.110048367,0.092548478,0.483156764,0.424294757
48293,1892,147903,1844,1856,39.00555556,37.00555556,41.34444444,8499,2.601111111,5900,3.136111111,10536,23437,1,1,1,1,1,1,0.082974138,0.082424078,0.077484144,0.182505388,0.179316703,0.171146934,0.837284483,0.823752711,0.688160677,0.010237069,0.512392241,0.245150862,0.189116379,0.572737069,0.290948276,0.010303688,0.008985201,0.496746204,0.450845666,0.248373102,0.260042283,0.203904555,0.24577167,0.575921909,0.585095137,0.296637744,0.276955603,0.052262931,0.052603037,0.068181818,0.084051724,0.07483731,0.069767442,0.911994186,0.893104664,0.901395474,1,1,0.96969697,0.96969697,1.007407407,1.014814815,0.946564885,0.954198473,0.985294118,0.985294118,0.960264901,0.960264901,0.96350365,0.96350365,0.948275862,0.948275862,0.95620438,0.95620438,0.945736434,0.945736434,0.951048951,0.951048951,0.9609375,0.9609375,0.991803279,0.991803279,0.96875,0.96875,0.942622951,0.942622951,0.905797101,0.913043478,0.96,0.96,0.943661972,0.943661972,0.024235184,0.000640014,0.02905662,0.000682681,0.063958698,0.002218714,0.763329706,0.836225597,0.831175836,0.690172768,0.175461854,0.003848785,0.190942525,0.518388642,0.481611358,0.065429353,0.062777968,0.065172768,0.069235375,0.064445775,0.125855286,0.116660965,0.140951078,0.128207321,0.090745809,0.051744783,0.01877352,0.122602659,0.140840099,0.207200847,0.300152959,0.029532886,0.092599129,0.19333713,0.591400911,0.215261959
48201,278,101855,260,272,34.16996269,33.29347015,34.97966418,1435155,2.860648321,985652,3.387434701,1598698,4713325,1,1,1,1,1,1,0.064191176,0.063961538,0.058201439,0.117610294,0.115192308,0.110755396,0.889705882,0.938461538,0.956834532,0.003676471,0.169117647,0.797794118,0,0.724264706,,0.003846154,0.007194245,0.211538462,0.205035971,0.769230769,0.769784173,0.003846154,0.007194245,0.734615385,0.705035971,,,0.150735294,0.111538462,0.136690647,0.125,0.153846154,0.158273381,0.873982014,0.885457692,0.859404412,0.945945946,0.945945946,0.939393939,0.939393939,1.041666667,1.041666667,0.866666667,0.866666667,,,,,0.87804878,0.87804878,0.923076923,0.923076923,0.8,0.8,0.833333333,0.777777778,,,,,1.021276596,1.021276596,1,1,0.782608696,0.869565217,1,0.95,,,,,0.029990081,0.000583877,0.034155082,0.000621005,0.065538023,0.001012449,0,0.427480916,0.545098039,0.566470183,0.189492919,0.061828842,0.408443921,0.497843717,0.502156283,0.082178954,0.078275433,0.074908509,0.073470742,0.072693459,0.161660752,0.143747805,0.134039217,0.097536958,0.047771279,0.024752111,0.008964781,0.123569231,0.128590292,0.259571266,0.21424097,0.033779627,0.104786591,0.10229762,0.509670995,0.388031386
48123,132,62906,166,145,42.7,40.86470588,44.35882353,7407,2.463529412,5055,3.016470588,9176,20160,1,1,1,1,1,1,0.085724138,0.070120482,0.068560606,0.160827586,0.144759036,0.125909091,0.379310345,0.463855422,0.53030303,0,0.179310345,0.006896552,0.813793103,0.8,,0,0,0.21686747,0.212121212,0.018072289,0.03030303,0.759036145,0.75,0.771084337,0.78030303,,,0.068965517,0.096385542,0.098484848,0.131034483,0.13253012,0.121212121,0.892492424,0.911060241,0.89697931,0.944444444,0.944444444,1.076923077,1.076923077,0.846153846,0.846153846,1,1,0.923076923,0.923076923,0.615384615,0.923076923,1.090909091,1.090909091,1,1,1.0625,1.0625,1.05,1.05,0.909090909,0.909090909,0.75,1,0.894736842,0.894736842,0.777777778,0.777777778,1,1,0.933333333,0.933333333,0.944444444,0.944444444,0.75,1,0.049404762,0,0.053869048,0,0.084027778,0,0.915151515,0.987730061,0.970414201,0.756630343,0.093347266,0.002189381,0.323530875,0.51982883,0.48017117,0.061800269,0.060008957,0.062695925,0.062049062,0.045678459,0.111359904,0.124794745,0.15345574,0.135194308,0.090361746,0.063939892,0.028660994,0.123936817,0.15890374,0.190495477,0.315647361,0.031051708,0.084379641,0.192785527,0.60462075,0.202593723
48393,219,197902,195,196,41.3,41.3,41.3,359,2.59,281,2.89,439,854,1,1,1,1,1,1,0.118163265,0.113230769,0.101324201,0.207653061,0.203538462,0.164840183,0.295918367,0.364102564,0.292237443,0,0.137755102,0,0.852040816,0.540816327,0.326530612,0,0,0.158974359,0.141552511,0,0,0.820512821,0.853881279,0.574358974,0.602739726,0.302564103,0.292237443,0.076530612,0.056410256,0.059360731,0.056122449,0.066666667,0.0456621,0.914310502,0.934887179,0.90577551,1,1,1,1,0.952380952,0.904761905,1,1,0.952380952,0.952380952,0.857142857,1,1.166666667,1.166666667,0.933333333,0.933333333,1.076923077,1.076923077,1.111111111,1.111111111,1.055555556,1.055555556,1,1,1.2,1.2,1.071428571,1.071428571,1.153846154,1.153846154,1,1,1.083333333,1.083333333,0.666666667,1,0.010538642,0,0.016393443,0,0.06206089,0.00117096,0.972826087,0.928571429,0.995,0.937567277,0.001076426,0.002152853,0.079655544,0.504843918,0.495156082,0.078579117,0.06350915,0.081808396,0.047362756,0.047362756,0.122712594,0.110871905,0.148546825,0.138858988,0.103336921,0.045209903,0.011840689,0.077994429,0.097493036,0.286908078,0.423398329,0.013927577,0.038997214,0.182232346,0.640091116,0.177676538
48329,423,165802,370,363,34.48865979,33.27113402,35.68969072,50845,2.671237113,35872,3.164226804,54351,176832,1,1,1,1,1,1,0.077024793,0.078378378,0.067895981,0.116501377,0.121513514,0.112316785,0.404958678,0.418918919,0.489361702,0.013774105,0.584022039,0.079889807,0.308539945,0.851239669,,0.016216216,0.007092199,0.613513514,0.624113475,0.075675676,0.078014184,0.275675676,0.274231678,0.845945946,0.791962175,,,,0.045945946,0.066193853,0.148760331,0.108108108,0.141843972,0.923550827,0.940959459,0.960793388,0.962962963,0.962962963,0.977272727,0.977272727,1,1,0.934782609,0.934782609,0.6,0.96,1.466666667,0.866666667,0.952380952,0.952380952,0.977777778,0.977777778,0.953488372,0.953488372,0.90625,0.90625,0.769230769,1,1,0.952380952,1,1,1,1,0.948717949,0.948717949,1,1,0.736842105,0.894736842,0.80952381,0.952380952,0.0209634,0.000424131,0.030933315,0.000491992,0.08675466,0.001317635,0.813186813,0.549295775,0.991666667,0.769346543,0.066390496,0.012529955,0.376994564,0.491276521,0.508723479,0.080374364,0.075376995,0.073134023,0.075676545,0.069795137,0.143900871,0.118819043,0.144178503,0.108320182,0.05605237,0.040176223,0.014195745,0.116668306,0.130848658,0.254577638,0.274186252,0.030976497,0.090530042,0.064506633,0.643815201,0.291678166
48329,26183,165901,25579,26398,34.48865979,33.27113402,35.68969072,50845,2.671237113,35872,3.164226804,54351,176832,0.853658537,0.804878049,0.692307692,0.902439024,0.829268293,0.769230769,0.06327449,0.064942726,0.059911011,0.114799985,0.117774737,0.104333728,0.504545799,0.506040111,0.470878051,0.024888249,0.650276536,0.070990227,0.226797485,0.613948026,0.267255095,0.02728801,0.024443341,0.642988389,0.62880495,0.074357872,0.07749303,0.231283475,0.247679792,0.617029595,0.619065806,0.269557059,0.260818088,0.037578604,0.034129559,0.035977543,0.081218274,0.079283787,0.084138563,0.915671772,0.90925173,0.908073528,0.875427455,0.878847093,0.931730769,0.931730769,0.973945997,0.970156324,0.975210709,0.974714923,0.748232735,0.982055465,1.017075774,0.969583778,0.881516588,0.883096367,0.928535226,0.928028383,0.953464323,0.951913133,0.967709384,0.967204844,0.693089431,0.947662602,0.985051546,0.953092784,0.904876871,0.900048286,0.939488785,0.938445488,0.9772842,0.975769813,1.009683996,1.009174312,0.737931034,0.98226601,1.032673267,0.99009901,0.0209634,0.000424131,0.030933315,0.000491992,0.08675466,0.001317635,0.560639384,0.823717076,0.83612619,0.769346543,0.066390496,0.012529955,0.376994564,0.491276521,0.508723479,0.080374364,0.075376995,0.073134023,0.075676545,0.069795137,0.143900871,0.118819043,0.144178503,0.108320182,0.05605237,0.040176223,0.014195745,0.116668306,0.130848658,0.254577638,0.274186252,0.030976497,0.090530042,0.064506633,0.643815201,0.291678166
