CARES ESSER I 20 NORM,CRRSA ESSER II 21 NORM,ARP ESSER III 21 NORM,District #,County #,Label Math 2019-2022,Label Reading 2019-2022,Label Overall 2019-2022,AVG_Math_2022,AVG_Reading_2022,AVG_Math_2019,AVG_Reading_2019,AVG_Math_2021,AVG_Reading_2021,Median Age 10,Median Age Male 10,Median Age Female 10,# of Households 10,Avg Household Size 10,# of Families 10,Avg Family Size 10,# of Housing Units 10,County Population,% County Infected 09/28/20,% County Deaths 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% County Infected 07/28/2021,% County Deaths 07/28/2021,% County Infected 01/29/2022,% County Deaths 01/29/2022,% County Infected 07/29/2022,% County Deaths 07/29/2022,% County Infected 10/30/2022,% County Deaths 10/30/2022,% On Campus 09/28/20,% On Campus 10/30/20,% On Campus 01/29/21,% White Pop 10,% Black Pop 10,% Asian Pop 10,% Hispanic Pop 10,% Male Pop 10,% Female Pop 10,% Age 0-4 Pop 10,% Age 5-9 Pop 10,% Age 10-14 Pop 10,% Age 15-19 Pop 10,% Age 20-24 Pop 10,% Age 25-34 Pop 10,% Age 35-44 Pop 10,% Age 45-54 Pop 10,% Age 55-64 Pop 10,% Age 65-74 Pop 10,% Age 75-84 Pop 10,% Age 85-Up Pop 10,% HH 1 Male 10,% HH 1 Female 10,% HH Married-Child 10,% HH Married-noChild 10,% HH Male-Child 10,% HH Female-Child 10,% Housing Vacant 10,% Housing Owner Occup 10,% Housing Renter Occup 10,11-City: Large,12-City: Mid-size,13-City: Small,21-Suburb: Large,22-Suburb: Mid-size,23-Suburb: Small,31-Town: Fringe,32-Town: Distant,33-Town: Remote,41-Rural: Fringe,42-Rural: Distant,43-Rural: Remote,% ADA 2018-2019,% ADA 2020-2021,% ADA 2021-2022,% Asian or Asian/Pacific Islander Students 2018-2019,% Asian or Asian/Pacific Islander Students 2020-2021,% Asian or Asian/Pacific Islander Students 2021-2022,% Black or African American Students 2018-2019,% Black or African American Students 2020-2021,% Black or African American Students 2021-2022,% Free or Reduced Lunch 2018-2019,% Free or Reduced Lunch 2020-2021,% Free or Reduced Lunch 2021-2022,% Grades 1-8 2018-2019,% Grades 1-8 2020-2021,% Grades 1-8 2021-2022,% Grades 9-12 2018-2019,% Grades 9-12 2020-2021,% Grades 9-12 2021-2022,% Hispanic Students 2018-2019,% Hispanic Students 2020-2021,% Hispanic Students 2021-2022,% K 2018-2019,% K 2020-2021,% K 2021-2022,% Prek 2018-2019,% Prek 2020-2021,% Prek 2021-2022,% School-wide Title I 2018-2019,% School-wide Title I 2020-2021,% School-wide Title I 2021-2022,% Students Tested Math - Grade 3 2018-2019,% Students Tested Math - Grade 3 2020-2021,% Students Tested Math - Grade 3 2021-2022,% Students Tested Math - Grade 4 2018-2019,% Students Tested Math - Grade 4 2020-2021,% Students Tested Math - Grade 4 2021-2022,% Students Tested Math - Grade 5 2018-2019,% Students Tested Math - Grade 5 2020-2021,% Students Tested Math - Grade 5 2021-2022,% Students Tested Math - Grade 6 2018-2019,% Students Tested Math - Grade 6 2020-2021,% Students Tested Math - Grade 6 2021-2022,% Students Tested Math - Grade 7 2018-2019,% Students Tested Math - Grade 7 2020-2021,% Students Tested Math - Grade 7 2021-2022,% Students Tested Math - Grade 8 2018-2019,% Students Tested Math - Grade 8 2020-2021,% Students Tested Math - Grade 8 2021-2022,% Students Tested Reading - Grade 3 2018-2019,% Students Tested Reading - Grade 3 2020-2021,% Students Tested Reading - Grade 3 2021-2022,% Students Tested Reading - Grade 4 2018-2019,% Students Tested Reading - Grade 4 2020-2021,% Students Tested Reading - Grade 4 2021-2022,% Students Tested Reading - Grade 5 2018-2019,% Students Tested Reading - Grade 5 2020-2021,% Students Tested Reading - Grade 5 2021-2022,% Students Tested Reading - Grade 6 2018-2019,% Students Tested Reading - Grade 6 2020-2021,% Students Tested Reading - Grade 6 2021-2022,% Students Tested Reading - Grade 7 2018-2019,% Students Tested Reading - Grade 7 2020-2021,% Students Tested Reading - Grade 7 2021-2022,% Students Tested Reading - Grade 8 2018-2019,% Students Tested Reading - Grade 8 2020-2021,% Students Tested Reading - Grade 8 2021-2022,% Title I Eligible School 2018-2019,% Title I Eligible School 2020-2021,% Title I Eligible School 2021-2022,% White Students 2018-2019,% White Students 2020-2021,% White Students 2021-2022,Total Staff 2018-2019,Total Staff 2020-2021,Total Staff 2021-2022,Total Students 2018-2019,Total Students 2020-2021,Total Students 2021-2022,Total Teachers 2018-2019,Total Teachers 2020-2021,Total Teachers 2021-2022,Per Capita Income,Median Household Income,% of Population in Poverty,% of Population Under 18 in Poverty,Low Average Annual Pay (Less than $45000),Mid Average Annual Pay (Between $45000 & $70000),High Average Annual Pay (More than $70000)
217.4496644,827.2013423,1858.375839,62902,48123,1,1,1,0.872954614,0.905574235,0.859464651,0.876271219,0.855282332,0.905765856,42.7,40.86470588,44.35882353,7407,2.463529412,5055,3.016470588,9176,20160,0.049404762,0,0.053869048,0,0.084027778,0,0.101686508,0,0.307440476,0.004265873,0.338938492,0.004960317,0.351190476,0.005257937,0.881944444,0.993055556,0.955555556,0.756630343,0.093347266,0.002189381,0.323530875,0.51982883,0.48017117,0.061800269,0.060008957,0.062695925,0.062049062,0.045678459,0.111359904,0.124794745,0.15345574,0.135194308,0.090361746,0.063939892,0.028660994,0.123936817,0.15890374,0.190495477,0.315647361,0.031051708,0.084379641,0.192785527,0.60462075,0.202593723,0,0,0,0,0,0,0,0,0,0,0,1,0.923583893,0.006944444,0.930630872,0,0,0,0.026845638,0.027777778,0.026845638,0.617449664,0.5,0.597315436,0.610738255,0.604166667,0.637583893,0.261744966,0.243055556,0.22147651,0.382550336,0.4375,0.469798658,0.060402685,0.076388889,0.093959732,0.067114094,0.076388889,0.046979866,0.5,0.5,1,0.923076923,1,1.111111111,1,1,0.916666667,1,1.090909091,1,1,0.916666667,0.846153846,0.923076923,0.9,1,1,1,1.090909091,0.923076923,1,1.111111111,1,1,0.916666667,1,1.090909091,1,1,0.916666667,0.846153846,0.923076923,0.9,1,1,1,1.090909091,0.5,0.5,1,0.583892617,0.534722222,0.503355705,0.185436242,0.198263889,0.184161074,149,144,149,0.113624161,0.115277778,0.108926174,60890,53899,20.5,27.6,0,1,0
380.084507,1646.915493,3699.929577,62905,48123,-1,-1,-1,0.891309604,0.938585424,0.899432068,0.910557628,0.741361774,0.778599856,42.7,40.86470588,44.35882353,7407,2.463529412,5055,3.016470588,9176,20160,0.049404762,0,0.053869048,0,0.084027778,0,0.101686508,0,0.307440476,0.004265873,0.338938492,0.004960317,0.351190476,0.005257937,0,1,1,0.756630343,0.093347266,0.002189381,0.323530875,0.51982883,0.48017117,0.061800269,0.060008957,0.062695925,0.062049062,0.045678459,0.111359904,0.124794745,0.15345574,0.135194308,0.090361746,0.063939892,0.028660994,0.123936817,0.15890374,0.190495477,0.315647361,0.031051708,0.084379641,0.192785527,0.60462075,0.202593723,0,0,0,0,0,0,0,0,0,0,0,1,0.950712644,0.015151515,0.87615493,0,0,0,0.011494253,0.045454545,0.042253521,0.689655172,0.53030303,0.521126761,0.816091954,0.757575758,0.732394366,,,,0.413793103,0.348484848,0.267605634,0.16091954,0.136363636,0.126760563,0.022988506,0.106060606,0.14084507,1,1,1,1.083333333,1,1.285714286,1,1.75,1,1,1,1,1,1,1,0.875,1,1.666666667,1,1,0.833333333,1.083333333,1,1.285714286,1,1.75,1,1,1,1,1,1,1,0.875,1,1.666666667,1,1,0.833333333,1,1,1,0.551724138,0.590909091,0.690140845,0.206551724,0.270151515,0.237042254,87,66,71,0.083333333,0.108787879,0.109014085,60890,53899,20.5,27.6,0,1,0
197.9535316,942.0223048,2116.332714,62904,48123,0,0,0,0.83859638,0.879948997,0.844889591,0.876719926,0.818144558,0.871577588,42.7,40.86470588,44.35882353,7407,2.463529412,5055,3.016470588,9176,20160,0.049404762,0,0.053869048,0,0.084027778,0,0.101686508,0,0.307440476,0.004265873,0.338938492,0.004960317,0.351190476,0.005257937,0.885608856,0.904761905,1,0.756630343,0.093347266,0.002189381,0.323530875,0.51982883,0.48017117,0.061800269,0.060008957,0.062695925,0.062049062,0.045678459,0.111359904,0.124794745,0.15345574,0.135194308,0.090361746,0.063939892,0.028660994,0.123936817,0.15890374,0.190495477,0.315647361,0.031051708,0.084379641,0.192785527,0.60462075,0.202593723,0,0,0,0,0,0,0,0,0,0,0,1,0.920038462,0.90826145,0.908576208,0,0,0,0.021978022,0.028625954,0.026022305,0.615384615,0.538167939,0.594795539,0.573260073,0.603053435,0.598513011,0.285714286,0.284351145,0.286245353,0.505494505,0.482824427,0.477695167,0.084249084,0.074427481,0.05204461,0.056776557,0.038167939,0.063197026,1,1,1,0.979166667,0.958333333,1.046511628,1.023809524,1.173913043,1,0.971428571,1,1.034482759,0.952380952,0.977272727,1,1,1.028571429,0.97826087,1,0.615384615,0.675675676,0.979166667,0.979166667,1.046511628,1.023809524,1.173913043,1,0.971428571,1,1.034482759,0.952380952,0.977272727,1,1,1.028571429,0.97826087,1,0.948717949,1,1,1,1,0.461538462,0.469465649,0.479553903,0.156190476,0.175248092,0.168178439,546,524,538,0.079102564,0.097748092,0.091486989,60890,53899,20.5,27.6,0,1,0
449.2194444,1706.991667,3834.9,55901,48109,-1,0,-1,0.688411682,0.886755293,0.829133199,0.876682109,0.649576699,0.872727046,38.7,37.65,39.275,908,2.5925,630,3.175,1137,2171,0.02487333,0.000921234,0.057577153,0.001842469,0.148779364,0.003224321,0.169046522,0.005066789,0.228005527,0.005988024,0.24090281,0.006448641,0.24412713,0.006448641,0.686528497,0,0.652892562,0.788990826,0.006255213,0.01000834,0.761884904,0.486655546,0.513344454,0.074645538,0.075062552,0.077147623,0.077147623,0.061301084,0.10175146,0.120934112,0.136780651,0.127606339,0.084653878,0.050041701,0.01292744,0.122246696,0.147577093,0.220264317,0.253303965,0.02753304,0.112334802,0.201407212,0.55760774,0.240985048,0,0,0,0,0,0,0,0,0,0,0,1,0.86307672,0.845886305,0.864158333,0.021164021,0.018087855,0.016666667,0,0,0.005555556,0.777777778,0.816537468,0.816666667,0.584656085,0.620155039,0.625,0.261904762,0.245478036,0.244444444,0.846560847,0.850129199,0.841666667,0.087301587,0.087855297,0.058333333,0.066137566,0.046511628,0.072222222,1,1,1,0.962962963,0.961538462,0.96969697,0.951219512,1,0.913043478,1.035714286,0.833333333,1,0.903225806,0.902439024,0.833333333,1.032258065,0.878787879,0.926829268,1,0,0.03125,0.962962963,0.923076923,0.96969697,0.951219512,1,0.913043478,1.035714286,0.833333333,1,0.903225806,0.902439024,0.833333333,1.032258065,0.878787879,0.951219512,1,1,0.9375,1,1,1,0.100529101,0.11627907,0.113888889,0.156984127,0.190516796,0.205416667,378,387,360,0.085026455,0.086821705,0.095777778,69350,47479,18.6,29.4,0,1,0
156.6317568,732.4256757,1645.452703,163902,48325,1,1,1,0.892986771,0.950082675,0.878126409,0.931203803,0.865532563,0.945448565,39.16153846,38.34230769,40.16923077,15530,2.801538462,11802,3.237307692,17991,51584,0.023224256,0.000911135,0.024949597,0.000930521,0.071398108,0.001570254,0.096948666,0.002132444,0.177458127,0.003470068,0.212081266,0.003896557,0.226174783,0.004032258,0.80952381,0.908227848,0.949206349,0.855736208,0.021997131,0.006433943,0.497130809,0.514193801,0.485806199,0.064578533,0.07122984,0.076120506,0.074990219,0.062970047,0.110442116,0.125396687,0.153284354,0.126005304,0.076468287,0.042972656,0.015541451,0.095878944,0.103734707,0.255054733,0.324855119,0.033161623,0.085383129,0.136790618,0.680562503,0.182646879,0,0,0,0,0,0,0,0,0,0,1,0,0.912076087,0.961936508,0.949256757,0.002717391,0.00952381,0.010135135,0.002717391,0,0,0.41576087,0.415873016,0.449324324,0.627717391,0.577777778,0.574324324,0.247282609,0.33015873,0.344594595,0.472826087,0.46031746,0.445945946,0.065217391,0.06031746,0.064189189,0.059782609,0.031746032,0.016891892,1,1,1,0.935483871,1,1,0.956521739,1,0.842105263,1,0.956521739,1,0.964285714,0.888888889,0.961538462,0.945945946,1,1,0.5,0.565217391,0.571428571,0.935483871,1,1,0.956521739,1,0.842105263,1,0.956521739,1,0.964285714,0.888888889,0.961538462,0.945945946,1,1,1,1.043478261,1,1,1,1,0.516304348,0.526984127,0.540540541,0.180815217,0.197333333,0.175337838,368,315,296,0.09611413,0.108825397,0.089087838,44456,62600,11.2,17.2,1,0,0
149.2798982,607.378626,1364.526718,163901,48325,0,1,0,0.854919216,0.899362047,0.861534673,0.899519574,0.841395558,0.911014372,39.16153846,38.34230769,40.16923077,15530,2.801538462,11802,3.237307692,17991,51584,0.023224256,0.000911135,0.024949597,0.000930521,0.071398108,0.001570254,0.096948666,0.002132444,0.177458127,0.003470068,0.212081266,0.003896557,0.226174783,0.004032258,0.583118888,0.723872951,0.935736677,0.855736208,0.021997131,0.006433943,0.497130809,0.514193801,0.485806199,0.064578533,0.07122984,0.076120506,0.074990219,0.062970047,0.110442116,0.125396687,0.153284354,0.126005304,0.076468287,0.042972656,0.015541451,0.095878944,0.103734707,0.255054733,0.324855119,0.033161623,0.085383129,0.136790618,0.680562503,0.182646879,0,0,0,0,0,0,0,0,0,1,0,0,0.925937028,0.918456653,0.917571501,0.000503778,0.001008065,0.001017812,0.00302267,0.003528226,0.003053435,0.58186398,0.597278226,0.627989822,0.592947103,0.587197581,0.589312977,0.286146096,0.299899194,0.284987277,0.638790932,0.659274194,0.669211196,0.070025189,0.067540323,0.075318066,0.050881612,0.045362903,0.050381679,0.666666667,0.666666667,0.666666667,1.037037037,0.958333333,0.976744186,0.967741935,0.954887218,0.98,0.955696203,0.985714286,1.015873016,0.98540146,0.917197452,0.957746479,0.976190476,0.835443038,0.8625,0.993421053,0.986577181,0.957575758,1.037037037,0.958333333,0.976744186,0.967741935,0.954887218,0.966666667,0.955696203,0.985714286,1.015873016,0.98540146,0.917197452,0.957746479,0.976190476,0.96835443,0.9875,1,0.953020134,0.951515152,0.666666667,0.666666667,0.666666667,0.346599496,0.321068548,0.309923664,0.14343073,0.146602823,0.142585242,1985,1984,1965,0.069440806,0.068689516,0.06778626,44456,62600,11.2,17.2,1,0,0
222.7396951,809.6137775,1818.865613,163904,48325,0,0,0,0.833749381,0.888831189,0.854322591,0.891457985,0.835373642,0.895402153,39.16153846,38.34230769,40.16923077,15530,2.801538462,11802,3.237307692,17991,51584,0.023224256,0.000911135,0.024949597,0.000930521,0.071398108,0.001570254,0.096948666,0.002132444,0.177458127,0.003470068,0.212081266,0.003896557,0.226174783,0.004032258,0.560463832,0.812054795,0.810886644,0.855736208,0.021997131,0.006433943,0.497130809,0.514193801,0.485806199,0.064578533,0.07122984,0.076120506,0.074990219,0.062970047,0.110442116,0.125396687,0.153284354,0.126005304,0.076468287,0.042972656,0.015541451,0.095878944,0.103734707,0.255054733,0.324855119,0.033161623,0.085383129,0.136790618,0.680562503,0.182646879,0,0,0,0,0,0,0,1,0,0,0,0,0.923368776,0.911346681,0.921493506,0.002074689,0.002194185,0.001129305,0.007261411,0.008228195,0.011293055,0.577282158,0.629731212,0.595143986,0.567427386,0.577619309,0.589497459,0.321058091,0.315962699,0.302089215,0.706950207,0.641799232,0.625635234,0.064834025,0.071311026,0.071710898,0.046680498,0.035106967,0.036702428,1,1,1,0.976190476,0.971962617,1.007936508,0.97260274,0.890510949,1.027027027,0.953020134,0.899224806,0.985185185,1.007092199,0.948905109,0.968992248,0.966216216,0.951388889,0.971830986,0.755905512,0.790697674,0.73943662,0.976190476,0.971962617,1.023809524,0.97260274,0.890510949,1.018018018,0.953020134,0.914728682,0.977777778,1,0.948905109,0.968992248,0.972972973,0.958333333,0.971830986,1,0.92248062,0.964788732,1,1,1,0.273858921,0.33680746,0.345002823,0.151545643,0.154075699,0.159215133,1928,1823,1771,0.077577801,0.078721887,0.079181254,44456,62600,11.2,17.2,1,0,0
80.233014,355.2109064,798.0110538,163908,48325,0,0,0,0.880420202,0.924673752,0.885137644,0.922638676,0.866757971,0.92863538,39.16153846,38.34230769,40.16923077,15530,2.801538462,11802,3.237307692,17991,51584,0.023224256,0.000911135,0.024949597,0.000930521,0.071398108,0.001570254,0.096948666,0.002132444,0.177458127,0.003470068,0.212081266,0.003896557,0.226174783,0.004032258,0.569175156,0.616688396,0.735409195,0.855736208,0.021997131,0.006433943,0.497130809,0.514193801,0.485806199,0.064578533,0.07122984,0.076120506,0.074990219,0.062970047,0.110442116,0.125396687,0.153284354,0.126005304,0.076468287,0.042972656,0.015541451,0.095878944,0.103734707,0.255054733,0.324855119,0.033161623,0.085383129,0.136790618,0.680562503,0.182646879,0,0,0,0,0,0,0,0,0,1,0,0,0.937060128,0.952791164,0.943779808,0.006232814,0.007988262,0.009285188,0.035747021,0.044016955,0.050110538,0.510540788,0.469025106,0.478113486,0.600366636,0.615096185,0.608843036,0.285426214,0.286273231,0.285335298,0.608249313,0.627160091,0.640972734,0.068377635,0.065210303,0.071186441,0.045829514,0.03342028,0.034635225,0.875,0.777777778,1,1.007653061,0.911447084,1.067484663,1.009638554,0.906521739,1.03006012,1.004761905,0.94279661,1.034682081,0.993087558,0.946640316,1.019083969,0.991247265,0.948347107,1.018348624,0.770731707,0.764826176,0.890538033,1.007653061,0.911447084,1.061349693,1.007228916,0.908695652,1.024048096,0.995238095,0.94279661,1.032755299,0.993087558,0.948616601,1.020992366,0.991247265,0.944214876,1.020183486,0.995121951,0.934560327,1.042671614,0.875,0.777777778,1,0.312923923,0.281545484,0.256742815,0.134197984,0.133713727,0.134761975,5455,6134,6785,0.060885426,0.063280078,0.0653014,44456,62600,11.2,17.2,1,0,0
200.2818499,720.9973822,1619.780105,163903,48325,0,0,0,0.830199127,0.877957231,0.833531995,0.878641794,0.807071012,0.882123961,39.16153846,38.34230769,40.16923077,15530,2.801538462,11802,3.237307692,17991,51584,0.023224256,0.000911135,0.024949597,0.000930521,0.071398108,0.001570254,0.096948666,0.002132444,0.177458127,0.003470068,0.212081266,0.003896557,0.226174783,0.004032258,0.633333333,0.745812808,0.740458015,0.855736208,0.021997131,0.006433943,0.497130809,0.514193801,0.485806199,0.064578533,0.07122984,0.076120506,0.074990219,0.062970047,0.110442116,0.125396687,0.153284354,0.126005304,0.076468287,0.042972656,0.015541451,0.095878944,0.103734707,0.255054733,0.324855119,0.033161623,0.085383129,0.136790618,0.680562503,0.182646879,0,0,0,0,0,0,0,0,0,1,0,0,0.890639815,0.926146484,0.898287086,0,0,0,0.001851852,0.002929688,0.002617801,0.762962963,0.762695313,0.731239092,0.57962963,0.553710938,0.559336824,0.282407407,0.30078125,0.291448517,0.822222222,0.830078125,0.835951134,0.05,0.079101563,0.080279232,0.087962963,0.06640625,0.068935428,1,1,1,1,1.03030303,0.953125,0.938271605,1.024096386,1,1.013513514,0.952380952,1.033333333,0.986666667,1.048780488,0.916666667,0.988095238,1.014925373,0.989247312,0.636363636,0.743243243,0.810810811,1,1.03030303,0.953125,0.938271605,1.024096386,0.986486486,1.013513514,0.984126984,1.033333333,0.986666667,1.048780488,0.916666667,0.988095238,1.014925373,0.978494624,0.875,1.027027027,0.986486486,1,1,1,0.159259259,0.158203125,0.15095986,0.15337037,0.175439453,0.15921466,1080,1024,1146,0.071157407,0.078115234,0.072198953,44456,62600,11.2,17.2,1,0,0
369.0763819,1736.112563,3900.322613,172902,48343,0,-1,0,0.836705579,0.87633045,0.849638613,0.886566694,0.819916136,0.876753432,41.75,39.93571429,43.32142857,5226,2.451428571,3613,2.970714286,6024,12388,0.01501453,0.000403616,0.018727801,0.00048434,0.058605102,0.002098805,0.082822086,0.002986761,0.188085244,0.00492412,0.215692606,0.005973523,0.233048111,0.006054246,0.828985507,0.768935762,0.931232092,0.696922839,0.230091232,0.003479202,0.077547549,0.482372043,0.517627957,0.064635844,0.05837328,0.067960414,0.06803773,0.049172723,0.109246946,0.110329364,0.144193598,0.134297201,0.10460801,0.065409,0.02373589,0.119785687,0.155568312,0.184653655,0.307692308,0.02851129,0.096632223,0.13247012,0.656374502,0.211155378,0,0,0,0,0,0,0,1,0,0,0,0,0.911745419,0.895989593,0.912257286,0.006750241,0.004730369,0.004020101,0.381870781,0.354777673,0.375879397,0.869816779,0.871333964,0.864321608,0.569913211,0.578051088,0.594974874,0.285438766,0.298959319,0.273366834,0.18611379,0.183538316,0.206030151,0.081967213,0.057710501,0.066331658,0.06268081,0.065279092,0.065326633,1,1,1,0.922077922,0.985294118,1.057971014,1,0.985915493,0.951612903,0.935064935,0.946666667,0.904109589,1.013888889,1.013157895,0.987179487,0.985915493,0.988505747,0.869047619,0.794117647,0.914634146,0.923913043,0.922077922,0.985294118,1.057971014,1,0.985915493,0.951612903,0.935064935,0.946666667,0.904109589,1.027777778,1.013157895,0.987179487,0.985915493,0.988505747,0.928571429,0.985294118,0.914634146,0.956521739,1,1,1,0.349083896,0.372753075,0.327638191,0.184918033,0.188192999,0.216512563,1037,1057,995,0.080617165,0.081173132,0.092070352,43036,45122,17,25.1,0,1,0
250.9665513,990.2272203,2224.628604,172905,48343,0,0,0,0.867334664,0.918576842,0.84095533,0.896604518,0.826052416,0.903981054,41.75,39.93571429,43.32142857,5226,2.451428571,3613,2.970714286,6024,12388,0.01501453,0.000403616,0.018727801,0.00048434,0.058605102,0.002098805,0.082822086,0.002986761,0.188085244,0.00492412,0.215692606,0.005973523,0.233048111,0.006054246,0.890330189,0.9,0.97995283,0.696922839,0.230091232,0.003479202,0.077547549,0.482372043,0.517627957,0.064635844,0.05837328,0.067960414,0.06803773,0.049172723,0.109246946,0.110329364,0.144193598,0.134297201,0.10460801,0.065409,0.02373589,0.119785687,0.155568312,0.184653655,0.307692308,0.02851129,0.096632223,0.13247012,0.656374502,0.211155378,0,0,0,0,0,0,0,0,0,0,1,0,0.918538018,0.896466899,0.915143022,0.002304147,0.003484321,0.002306805,0.149769585,0.156794425,0.132641292,0.685483871,0.725900116,0.737024221,0.593317972,0.583042973,0.553633218,0.274193548,0.288037166,0.290657439,0.137096774,0.137049942,0.155709343,0.066820276,0.06039489,0.088811995,0.065668203,0.068524971,0.066897347,1,1,1,0.909090909,0.983050847,0.895833333,0.940298507,0.929824561,1,1.025641026,0.983050847,0.879310345,1.046875,1.014925373,0.9375,1,0.961038961,0.986111111,0.779661017,0.718309859,0.739726027,0.909090909,0.983050847,0.895833333,0.940298507,0.947368421,1,1.025641026,0.983050847,0.879310345,1.046875,1.014925373,0.9375,1,0.948051948,0.986111111,1,1,0.98630137,1,1,1,0.637096774,0.620209059,0.617070358,0.160771889,0.17271777,0.17733564,868,861,867,0.08140553,0.088362369,0.088811995,43036,45122,17,25.1,0,1,0
117.8167147,484.2881844,1087.99366,56901,48111,0,0,0,0.837727897,0.873914261,0.85810736,0.879608081,0.84296651,0.885506261,33.33333333,32.63333333,34.08333333,2448,2.696666667,1743,3.223333333,2827,7287,0.034170441,0.001372307,0.052833814,0.001509538,0.07616303,0.003293536,0.136407301,0.003567998,0.26650199,0.004803074,0.305338274,0.005626458,0.319747496,0.005900919,0.926858513,0.949785671,0.979375,0.801283008,0.012531702,0.006116664,0.405340892,0.519468895,0.480531105,0.093092645,0.08264956,0.076682083,0.073698344,0.066537371,0.139937341,0.139340594,0.129941817,0.104281665,0.057287782,0.027152021,0.009398777,0.14624183,0.098039216,0.284313725,0.265931373,0.032679739,0.080473856,0.134064379,0.522108242,0.343827379,0,0,0,0,0,0,0,0,0,1,0,0,0.903956822,0.905950368,0.901164841,0.004029937,0.00245098,0.001729107,0.01208981,0.007352941,0.007492795,0.566493955,0.572303922,0.669740634,0.572251007,0.567401961,0.597118156,0.291306851,0.28002451,0.264553314,0.612550374,0.645833333,0.678962536,0.077720207,0.094362745,0.074927954,0.058721934,0.058210784,0.063400576,0.8,1,1,0.947368421,0.914285714,0.930232558,0.888,1.010309278,0.957627119,0.959349593,0.952830189,0.939130435,0.962686567,0.973684211,0.975,0.921428571,0.953488372,0.954198473,0.765151515,0.975806452,0.946969697,0.947368421,0.923809524,0.92248062,0.872,1,0.957627119,0.959349593,0.962264151,0.939130435,0.962686567,0.973684211,0.975,0.921428571,0.953488372,0.954198473,0.939393939,0.975806452,0.946969697,0.8,1,1,0.356361543,0.327205882,0.300288184,0.120886586,0.135821078,0.125498559,1737,1632,1735,0.07324122,0.081115196,0.074299712,65132,55253,11.1,16,0,1,0
135.9078341,706.7511521,1587.778802,56902,48111,1,1,1,0.897455857,0.923515889,0.87648643,0.904536978,0.897283723,0.929784464,33.33333333,32.63333333,34.08333333,2448,2.696666667,1743,3.223333333,2827,7287,0.034170441,0.001372307,0.052833814,0.001509538,0.07616303,0.003293536,0.136407301,0.003567998,0.26650199,0.004803074,0.305338274,0.005626458,0.319747496,0.005900919,1,1,0.994871795,0.801283008,0.012531702,0.006116664,0.405340892,0.519468895,0.480531105,0.093092645,0.08264956,0.076682083,0.073698344,0.066537371,0.139937341,0.139340594,0.129941817,0.104281665,0.057287782,0.027152021,0.009398777,0.14624183,0.098039216,0.284313725,0.265931373,0.032679739,0.080473856,0.134064379,0.522108242,0.343827379,0,0,0,0,0,0,0,0,0,0,0,1,0.926905556,0.922201005,0.897585253,0,0,0,0.005555556,0.005025126,0,0.644444444,0.527638191,0.571428571,0.605555556,0.603015075,0.6359447,0.266666667,0.271356784,0.230414747,0.511111111,0.502512563,0.451612903,0.072222222,0.045226131,0.082949309,0.055555556,0.08040201,0.050691244,1,1,1,1.133333333,1.0625,0.882352941,1,0.944444444,1.058823529,1,1,0.913043478,0.846153846,1,1,0.909090909,1,0.928571429,0.846153846,0.8,0.8,1.133333333,1.0625,0.882352941,1,0.944444444,1.058823529,1,1,0.913043478,0.846153846,1,1,0.909090909,1,0.928571429,0.846153846,0.8,0.95,1,1,1,0.483333333,0.467336683,0.525345622,0.171055556,0.16241206,0.148663594,180,199,217,0.097666667,0.105226131,0.097834101,65132,55253,11.1,16,0,1,0
166.1543624,959.442953,2155.469799,58902,48115,1,1,1,0.810982466,0.878727223,0.681022267,0.723442387,0.815763553,0.886499499,35.99285714,33.99285714,38.57142857,4385,2.685,3115,3.22,5220,12728,0.034019485,0.000864236,0.06929604,0.001728473,0.131521056,0.005263985,0.138042112,0.005499686,0.188874921,0.007071025,0.243950346,0.007542426,0.262020742,0.007856694,0.876623377,0.875816993,0.897959184,0.76671727,0.065423263,0.003542254,0.534012868,0.564953372,0.435046628,0.076266898,0.066579918,0.064628063,0.064772645,0.077423552,0.169666739,0.118123328,0.124846382,0.097954168,0.071061953,0.04988072,0.018795634,0.10672748,0.153933865,0.227366021,0.298517674,0.033295325,0.094868871,0.159961686,0.606130268,0.233908046,0,0,0,0,0,0,0,0,0,0,0,1,0.932953704,0.888298013,0.925463087,0,0,0,0,0.006622517,0.006711409,0.638888889,0.708609272,0.724832215,0.814814815,0.675496689,0.684563758,0.074074074,0.152317881,0.187919463,0.675925926,0.655629139,0.704697987,0.111111111,0.092715232,0.080536913,,0.079470199,0.046979866,1,1,1,0.842105263,1.111111111,1,1,1.071428571,1,0.727272727,1,1.066666667,1,0.928571429,1,1.125,1.142857143,0.866666667,1.333333333,0.833333333,1.1,0.842105263,1.111111111,1,1,1.071428571,1,0.727272727,1,1.066666667,1,0.928571429,1,1.125,1.142857143,0.866666667,1.333333333,0.833333333,1.1,1,1,1,0.287037037,0.304635762,0.255033557,0.197222222,0.184039735,0.183422819,108,151,149,0.093981481,0.08218543,0.079798658,42595,47233,18.7,24.4,1,0,0
