,DISTRICT_N,AVG_Math_2022,AVG_Reading_2022,AVG_Math_2019,AVG_Reading_2019,AVG_Math_2021,AVG_Reading_2021
687,161909,0.865040634,0.906052906,0.869575504,0.890416797,0.838883718,0.904914614
688,43907,0.881861094,0.926346993,0.896917768,0.930522973,0.86751559,0.93210833
689,90903,0.853970504,0.886604754,0.881266107,0.910617099,0.849434336,0.894267262
690,34906,0.881281818,0.91353515,0.891022683,0.910460908,0.885068646,0.911573017
691,162904,0.909311024,0.935584188,0.891314894,0.942601932,0.900676709,0.94994689
692,223902,0.84418033,0.89213383,0.840454212,0.876222499,0.828123572,0.88674263
693,130801,0.531828034,0.53560281,0.511709962,0.542637715,0.643998674,0.687711934
694,10901,0.848898985,0.905988062,0.854158627,0.901993084,0.834770924,0.908007199
695,163908,0.880420202,0.924673752,0.885137644,0.922638676,0.866757971,0.92863538
696,43908,0.902182504,0.94312298,0.914855606,0.94528034,0.89534619,0.949140377
697,96904,0.860851292,0.904270437,0.857509109,0.894714816,0.834041914,0.900328287
698,164901,0.853456404,0.916673955,0.846405475,0.899554576,0.845028232,0.916253478
699,108907,0.826644541,0.871168906,0.852582497,0.877964258,0.787151644,0.858105039
700,18902,0.829943648,0.886479697,0.855253529,0.901607339,0.826337918,0.894933915
701,246801,0.771354623,0.959171251,0.882796053,0.948262424,0.738678162,0.950129577
702,221904,0.843731528,0.898735646,0.862690075,0.890702792,0.849836425,0.896374918
703,57914,0.848534685,0.887907358,0.859996399,0.889295883,0.83061827,0.883787203
704,147903,0.826538347,0.877451913,0.836139595,0.87555487,0.813355436,0.878263748
705,101855,0.558239383,0.595491768,0.561105375,0.595669317,0.536088717,0.589652369
706,62906,0.897334694,0.942364813,0.878891288,0.929838798,0.86637408,0.925230871
707,197902,0.873799318,0.926605429,0.869600607,0.931713143,0.860093603,0.915311634
708,165802,0.907953697,0.946856749,0.893445024,0.92625031,0.886185088,0.937895927
709,165901,0.854280962,0.895468855,0.85386167,0.887446418,0.836282595,0.892704026
710,70908,0.877582509,0.915641398,0.897477987,0.920374212,0.870984461,0.925602686
711,39905,0.877497945,0.898879273,0.854942046,0.906313953,0.874050458,0.908044598
712,161903,0.898457992,0.939745396,0.911053316,0.943878831,0.888131887,0.939212603
713,166903,0.897683847,0.928913642,0.874823956,0.905976554,0.877239734,0.926210085
714,175910,0.881735507,0.917309673,0.873372346,0.910009688,0.870665933,0.922506105
715,200902,0.920854637,0.932621717,0.926048333,0.936934779,0.892978619,0.935331861
716,70909,0.817977433,0.879718415,0.815066613,0.885633409,0.798332418,0.873806487
717,112907,0.870389096,0.929714954,0.849847019,0.909256265,0.845042171,0.924438994
718,184904,0.877757527,0.90809605,0.885536808,0.906045301,0.878597511,0.916692752
719,250903,0.877475049,0.912404638,0.85980488,0.894789787,0.876829242,0.918501281
720,182903,0.855360485,0.890347003,0.852597213,0.880888057,0.835136416,0.882777655
721,108908,0.839094094,0.890637834,0.872973004,0.904463702,0.793432689,0.87214721
722,238902,0.857626962,0.896160056,0.844447637,0.8732918,0.840773595,0.888238218
723,169908,0.927678316,0.923980462,0.880800407,0.900106622,0.876685419,0.917240137
724,108915,0.856597554,0.890208453,0.865405776,0.888933487,0.80577206,0.876541051
725,227826,0.573414974,0.602615955,0.579745616,0.602138018,0.547629174,0.593850904
726,170903,0.906842734,0.934966207,0.903917448,0.931316263,0.890624231,0.933928347
727,161910,0.845871446,0.901448916,0.840604379,0.8761545,0.825621691,0.901034766
728,209902,0.811510303,0.872594158,0.8026207,0.866830045,0.789034293,0.85091997
729,18903,0.816057199,0.871121938,0.696248277,0.732999678,0.830007364,0.882054375
730,72910,0.858599403,0.920061309,0.867420513,0.930799837,0.855426921,0.911956965
731,40901,0.8311369,0.861424717,0.834207522,0.848163022,0.799603917,0.850158312
732,173901,0.870955398,0.924429429,0.873250541,0.912047437,0.858293509,0.913658378
733,143902,0.899676645,0.919635519,0.883472546,0.910828459,0.88000049,0.93341191
734,109910,0.841212323,0.876788195,0.843902918,0.876006171,0.834096858,0.879498376
735,201907,0.864900869,0.913021796,0.861682268,0.907073394,0.852277183,0.909619144
736,225902,0.864176402,0.905503814,0.868856862,0.898888455,0.854077459,0.905506495
737,80901,0.882014785,0.913761101,0.879579827,0.90115144,0.867575944,0.909642639
738,49902,0.916539582,0.948763128,0.90943142,0.948313271,0.89153089,0.944128693
739,9901,0.83571713,0.875275312,0.843266638,0.874078679,0.830675294,0.877628092
740,167902,0.702782305,0.717574536,0.80015211,0.837847264,0.674537252,0.745736859
741,198906,0.909345126,0.959690893,0.905447098,0.95298174,0.888120881,0.969176784
742,138903,0.868329397,0.910063977,0.873111168,0.895094476,0.85250662,0.910380864
743,107908,0.840835034,0.885587509,0.858354565,0.890502321,0.843182578,0.894871212
744,174904,0.831761397,0.880531739,0.85075036,0.881292686,0.817772251,0.880974061
745,163903,0.830199127,0.877957231,0.833531995,0.878641794,0.807071012,0.882123961
746,94903,0.876115449,0.915371857,0.902814006,0.922139914,0.863724323,0.920993484
747,93904,0.844562076,0.883204174,0.836981553,0.872708546,0.831412411,0.885107012
748,35903,0.922791744,0.957356756,0.914165783,0.954219777,0.883290416,0.952091986
749,1906,0.898686057,0.927802137,0.886837137,0.913077499,0.874519778,0.920346678
750,123905,0.887823219,0.926660004,0.882216332,0.924044333,0.869100974,0.927937412
751,79906,0.897779349,0.935183947,0.881095869,0.924556985,0.877780848,0.934540641
752,19905,0.841309247,0.887023396,0.845568118,0.892072058,0.833957135,0.890901461
753,46901,0.87240164,0.921583759,0.879174952,0.92327421,0.855722302,0.925347302
754,170908,0.847101307,0.891057724,0.865531205,0.894859642,0.830197908,0.884307483
755,152902,0.857319018,0.903528563,0.860336378,0.902395552,0.845935388,0.905806519
756,230906,0.882502382,0.933815241,0.877926904,0.922950543,0.865522431,0.933088167
758,153905,0.916978396,0.962174786,0.918866749,0.949916091,0.899883877,0.949354114
759,37908,0.856242504,0.900028113,0.837983661,0.88884982,0.835027316,0.897030258
760,236901,0.86725904,0.923773059,0.873845746,0.91674592,0.842774938,0.923343699
761,252902,0.867406807,0.911343777,0.878788351,0.909961269,0.868279765,0.91858353
762,220817,0.845928081,0.904709158,0.859215317,0.909702393,0.823610576,0.906867287
763,176902,0.832539322,0.892191638,0.851489881,0.890641839,0.817139543,0.890358221
764,89903,0.852601281,0.900454774,0.85139825,0.892599824,0.833240974,0.896055221
765,169902,0.869195988,0.905664954,0.857990586,0.892504475,0.848657248,0.899914742
766,62902,0.872954614,0.905574235,0.859464651,0.876271219,0.855282332,0.905765856
767,145906,0.858789988,0.896844062,0.868671739,0.911069493,0.849829872,0.905400503
768,15910,0.865411713,0.91758884,0.87455619,0.91612517,0.838331453,0.914162856
769,112906,0.878258867,0.916168103,0.852804188,0.890735736,0.860915048,0.915553259
770,139911,0.859115904,0.895033243,0.876347784,0.904783136,0.855028496,0.906133207
771,61802,0.83709694,0.880915486,0.834873747,0.879253703,0.838171893,0.898060454
772,154903,0.874141731,0.92010066,0.897644076,0.913502351,0.885768915,0.923380032
773,15915,0.843662422,0.902559254,0.868763768,0.91019361,0.820108387,0.897453933
774,244905,0.858535085,0.900583493,0.871288159,0.912765986,0.862719534,0.912736414
775,61911,0.868539622,0.921964814,0.890332713,0.931152775,0.855980405,0.921354563
776,57809,0.283934479,0.281084749,0.279457208,0.290196674,0.272271803,0.29070561
777,57827,0.834381211,0.897418207,0.855277206,0.894364259,0.798467854,0.8778788
778,69902,0.848827225,0.913641714,0.844917805,0.897037513,0.831505166,0.904867366
779,235904,0.484494548,0.478951633,0.448719206,0.453263327,0.461158022,0.483860719
780,227804,0.868221028,0.932459033,0.894085901,0.930135208,0.828866413,0.921171562
781,153903,0.849334922,0.901087205,0.844082577,0.877385255,0.848540456,0.907152408
782,145907,0.843453159,0.889394978,0.877071997,0.907320706,0.824560874,0.890298604
783,205905,0.828522337,0.882591817,0.861737292,0.911764466,0.822501147,0.89878954
784,84802,0.815223735,0.876574658,0.837187332,0.881502035,0.802117343,0.872900105
785,50904,0.847367762,0.912044052,0.843415211,0.889231161,0.838724612,0.912436023
786,200906,0.849245883,0.884974991,0.880477589,0.903569432,0.83575592,0.901202649
787,252903,0.869837067,0.910961904,0.891817182,0.920450482,0.855635462,0.923028723
788,140905,0.846249922,0.900137856,0.869926617,0.908701737,0.85165295,0.905864892
789,187910,0.873364589,0.910192827,0.887050165,0.908695914,0.864510428,0.912058208
790,125903,0.872209734,0.913316702,0.883842307,0.903309564,0.865702721,0.919034295
791,181905,0.869685364,0.912901204,0.85640717,0.906438147,0.854588641,0.913550549
792,230903,0.82729073,0.89259587,0.862284184,0.896639598,0.824909709,0.890473476
793,14804,0.878721529,0.943831884,0.884000647,0.936603997,0.855693174,0.936754244
794,201908,0.862446625,0.913954694,0.861019891,0.894025076,0.837562471,0.89098832
795,51901,0.845526172,0.875413917,0.876982715,0.897209858,0.839156426,0.891484901
796,104907,0.754063462,0.755278858,0.873322953,0.884399743,0.860012336,0.88752842
797,48903,0.832903926,0.893573459,0.827015216,0.860531495,0.805935291,0.877557806
798,158905,0.865176609,0.903795594,0.875937439,0.900494186,0.852750027,0.902770909
799,1907,0.860573933,0.898634712,0.867102098,0.888735617,0.841483472,0.895430434
800,70910,0.881079328,0.919921022,0.887835537,0.913354275,0.859887857,0.918955953
801,182906,0.61696997,0.634320189,0.601904453,0.63124681,0.591879149,0.623707115
802,90904,0.847075489,0.886060558,0.865360282,0.884634394,0.841978221,0.892211498
803,33902,0.912481992,0.935926849,0.907962294,0.931353979,0.910462066,0.946076485
804,183801,0.138371291,0.150520273,0.13353566,0.148198443,0.144473455,0.159340659
805,42905,0.837624854,0.906022498,0.876528707,0.908170154,0.854188334,0.910070342
806,249906,0.888147479,0.931539863,0.891217956,0.917913273,0.877399758,0.93703835
807,139909,0.843857632,0.883689788,0.862768712,0.887072758,0.834187978,0.891010617
808,101917,0.841966465,0.890114942,0.857147871,0.8974827,0.81543838,0.880215325
809,63906,0.583050013,0.619105668,0.869099937,0.883256728,0.844698742,0.91038201
810,13902,0.843201943,0.906326604,0.879283532,0.902913005,0.825625771,0.893092713
811,20908,0.900636391,0.943320027,0.913866357,0.945568039,0.880119069,0.938208937
812,82903,0.813876184,0.864646982,0.830021004,0.873542457,0.78079171,0.849203572
813,184908,0.86328971,0.914879509,0.880385311,0.910729751,0.855152694,0.913996141
814,195901,0.840943236,0.882993911,0.849254496,0.877884053,0.837324793,0.888032982
815,57802,0.810157965,0.86473034,0.8055563,0.862237049,0.762742589,0.843821209
816,109914,0.85491639,0.891239078,0.865644671,0.886745178,0.840050996,0.885035339
817,119903,0.853059687,0.899389686,0.857342755,0.89669008,0.844465264,0.904351969
818,179901,0.876615216,0.916980758,0.862136777,0.895515244,0.868511892,0.915213605
819,95904,0.877640158,0.909772222,0.876206793,0.899904474,0.875059969,0.908055822
820,39903,0.849255511,0.893033675,0.858757415,0.902184376,0.83291671,0.905149662
821,13903,0.851894966,0.898165599,0.842665762,0.894093076,0.828051619,0.892452995
822,172905,0.867334664,0.918576842,0.84095533,0.896604518,0.826052416,0.903981054
823,227904,0.853898664,0.909059167,0.86963884,0.911857992,0.831376982,0.903957291
824,108909,0.849685497,0.89139444,0.868889727,0.895675338,0.796115334,0.870019469
825,61903,0.850469359,0.906660476,0.853203113,0.901334788,0.845982864,0.91008997
826,92904,0.859659361,0.904649067,0.857323617,0.882259858,0.84432361,0.901646265
827,3801,0.882323328,0.922696763,0.881821558,0.925535179,0.870551822,0.922996078
828,57850,0.848836182,0.915388468,0.881923475,0.929773843,0.830730649,0.914541471
829,32902,0.881725639,0.918352163,0.895919654,0.929671028,0.868019818,0.91180399
830,251902,0.843851151,0.880753504,0.829860985,0.86446587,0.825441095,0.879828979
831,95905,0.837470488,0.881724437,0.853650204,0.884196323,0.839917752,0.890770095
832,43910,0.884768839,0.935152835,0.909483297,0.939703498,0.865481005,0.922962093
833,19912,0.903031502,0.95055808,0.903251913,0.930304013,0.890068928,0.947854277
834,7905,0.851028969,0.894514229,0.842233231,0.873892133,0.833165911,0.888104936
835,117904,0.865914219,0.916787754,0.87323801,0.909664525,0.853481386,0.915811825
836,31909,0.839871324,0.897683729,0.857779906,0.903627234,0.807496395,0.887637529
837,61906,0.872752846,0.909098789,0.884914275,0.90718182,0.861795739,0.912708676
838,184901,0.871484785,0.915779252,0.854483083,0.89376949,0.847888544,0.903927767
840,178908,0.88130804,0.93201288,0.888116461,0.934591589,0.864816939,0.930610483
841,123907,0.823894062,0.869332787,0.844737141,0.878880751,0.794759236,0.86092102
842,123908,0.860040707,0.913014808,0.879604479,0.92029283,0.85232887,0.914900122
844,85902,0.842085757,0.875604334,0.85607296,0.886068478,0.834829812,0.890712661
845,7906,0.81750999,0.877380226,0.847620244,0.885035169,0.810660111,0.881070119
846,247904,0.908561682,0.946002777,0.904122494,0.937614715,0.88948177,0.946794374
847,91913,0.849384139,0.911351591,0.876379537,0.916401953,0.846658646,0.915858148
848,28906,0.781528414,0.84116839,0.800580633,0.853278339,0.77840455,0.845041082
849,169909,0.873742013,0.917755505,0.861981053,0.903358175,0.855823824,0.928780845
850,139912,0.873941903,0.922649166,0.86507971,0.907084443,0.874533233,0.920496778
852,125905,0.835866501,0.878690323,0.826909547,0.865630418,0.801647008,0.875766388
853,189902,0.850590844,0.873962684,0.846805415,0.882203389,0.835774275,0.885382388
854,167904,0.849467705,0.884743921,0.894160134,0.903253829,0.837850673,0.895512852
855,43911,0.880403879,0.910065794,0.888713607,0.910807876,0.869613699,0.912815797
856,98903,0.862185593,0.91642742,0.872438704,0.90222701,0.867552341,0.895581214
857,14803,0.834313806,0.903453967,0.855741771,0.8901973,0.822935824,0.897038133
858,108910,0.831878657,0.884536531,0.849612409,0.885403868,0.793640392,0.865694015
859,227824,0.830594123,0.887343842,0.829735072,0.87602168,0.79450427,0.875670889
860,101853,0.830537727,0.866762639,0.859958902,0.870284237,0.80208757,0.86199669
861,43912,0.892958301,0.938775376,0.91521539,0.946542656,0.876219646,0.938073514
862,99903,0.865391863,0.914565968,0.86755807,0.900186716,0.850937552,0.89865523
863,34907,0.861036416,0.898458561,0.859806295,0.910583632,0.841071513,0.906849731
864,116908,0.83978793,0.883436631,0.847126044,0.883417744,0.820688505,0.879455517
865,250904,0.859560451,0.91070521,0.879285141,0.91867552,0.845517089,0.909620432
866,190903,0.830324231,0.885952125,0.855115576,0.894362048,0.819384417,0.879769872
867,54903,0.812482451,0.846681048,0.83653862,0.856948884,0.812880975,0.869738343
868,66005,0.269637662,0.290458598,0.142785167,0.148090169,0.1302589,0.142392966
870,15906,0.89037518,0.940806186,0.919448318,0.946515107,0.885019156,0.951308937
871,67907,0.821771766,0.875027361,0.829286567,0.880358856,0.799745008,0.874572517
872,231902,0.881489121,0.8960768,0.871731598,0.895247225,0.860557744,0.908108729
873,161802,0.824902845,0.889662009,0.85071408,0.897613875,0.804648203,0.884675005
875,245903,0.873345323,0.910939047,0.86540745,0.90111584,0.829630155,0.89777327
876,192901,0.843925539,0.908133843,0.850593054,0.896013213,0.835296454,0.915032173
877,19911,0.903300132,0.956194327,0.917692295,0.953624369,0.881055263,0.946024388
878,70911,0.856731164,0.896117269,0.875958934,0.907232043,0.843184782,0.893142817
879,19906,0.889381924,0.916330328,0.887842579,0.911201,0.872887072,0.913316098
880,196903,0.843107895,0.895498325,0.857428111,0.889268965,0.839307419,0.901527181
881,137902,0.884791639,0.918434717,0.895458446,0.929251958,0.847419504,0.922281619
882,45903,0.859344379,0.896333317,0.856852749,0.887061704,0.84521588,0.888048784
883,175911,0.868177138,0.893150704,0.863091923,0.89103934,0.851480609,0.891967495
884,93905,0.841505877,0.906086566,0.856150672,0.913706501,0.831468163,0.92390071
885,57916,0.855944785,0.907959681,0.87842942,0.914971342,0.844608564,0.908211475
887,206902,0.84349979,0.918531725,0.837555815,0.868161821,0.841763039,0.912124133
888,161912,0.873482042,0.922927865,0.847126592,0.894743228,0.840243294,0.907316735
889,214901,0.830800286,0.877340002,0.862779249,0.889134744,0.781826893,0.851526007
890,31911,0.832053577,0.890738679,0.852377034,0.89378286,0.796037709,0.86883914
891,126907,0.847334779,0.897697025,0.842905021,0.886386122,0.825747411,0.878886313
892,152802,0.910930352,0.950813565,0.915723807,0.94661764,0.897451249,0.941061104
893,67908,0.82528388,0.881435334,0.862598001,0.917695671,0.827507234,0.902880585
894,188902,0.845098261,0.890709331,0.853764261,0.892165517,0.85065984,0.899778425
895,194903,0.886426983,0.907870796,0.881431268,0.903995485,0.865478389,0.909818543
896,137903,0.854785418,0.917790279,0.88224709,0.92395444,0.855387664,0.921864789
897,41902,0.849200247,0.893313998,0.876777606,0.901195507,0.834405033,0.899786929
898,161922,0.877975749,0.926780771,0.881875544,0.921674719,0.864836323,0.920626207
899,178909,0.819734242,0.869773327,0.845176938,0.881742766,0.802115774,0.87017556
900,76903,0.826284995,0.900151275,0.852606516,0.899075573,0.813404047,0.889232044
901,160904,0.931670493,0.945459715,0.878058317,0.910531257,0.92234753,0.934724633
902,166904,0.84810408,0.896118951,0.860361751,0.900573187,0.850581274,0.913082209
903,69901,0.816612419,0.871684018,0.815772752,0.880964047,0.778777286,0.857981559
904,199901,0.888179341,0.932572445,0.900691266,0.93612943,0.86676684,0.926009047
905,14907,0.859327622,0.907953339,0.86731019,0.907807271,0.845630725,0.90907197
906,214903,0.888399512,0.912855724,0.905549222,0.916968729,0.832508341,0.895300194
907,152908,0.83379483,0.874330559,0.851618,0.88097973,0.82709023,0.888514521
908,110905,0.878117482,0.928479714,0.865246416,0.917721347,0.871127043,0.937189775
909,177901,0.664205056,0.868814899,0.862228102,0.89577179,0.664636653,0.884767995
910,73905,0.843614257,0.890972642,0.839495346,0.892630574,0.825167234,0.888100989
911,76904,0.883293448,0.905354483,0.87968772,0.912601438,0.863705857,0.918308535
912,246909,0.894208125,0.940539631,0.909849308,0.943436158,0.864727017,0.93504984
913,75908,0.904219821,0.940237081,0.876837624,0.915232684,0.738272633,0.932686794
914,237905,0.841306851,0.879886886,0.845739241,0.865340274,0.819691578,0.868225821
915,199902,0.868341894,0.90869159,0.878715911,0.907345405,0.85585284,0.905059512
916,104903,0.829367431,0.891823739,0.841135352,0.891088687,0.836586352,0.887004038
917,128903,0.795367102,0.849596861,0.858750318,0.878793242,0.807499626,0.863280874
918,37907,0.85496461,0.906754304,0.866005966,0.903703063,0.84816139,0.908114253
919,91914,0.847587292,0.900934577,0.860505112,0.8985844,0.83767647,0.900037307
920,232902,0.84702645,0.895271665,0.8388902,0.876756098,0.815415946,0.877094793
921,92906,0.871125463,0.917620758,0.879779312,0.919716249,0.851291933,0.919093704
922,123913,0.859415689,0.924360656,0.87814685,0.929699717,0.844909616,0.920409649
923,169911,0.86983241,0.920087964,0.882281677,0.932826645,0.850734581,0.925299405
924,14908,0.86029023,0.912627578,0.873085065,0.922058821,0.853610245,0.922897211
925,112909,0.882724917,0.912873433,0.902813889,0.908457236,0.857492053,0.90442438
926,236802,0.617140888,0.628102095,0.445155974,0.463205758,0.611763203,0.631393627
927,74917,0.872459674,0.929198791,0.883934034,0.907040599,0.851328206,0.915529466
928,226903,0.837748004,0.886417636,0.848742396,0.887063637,0.825883689,0.883968387
929,15907,0.816329143,0.866765948,0.836121472,0.870596262,0.784423338,0.856957326
930,203901,0.811454742,0.846436185,0.817376984,0.853473959,0.801010531,0.856657513
931,31912,0.839485017,0.885533187,0.862325328,0.892375842,0.796750315,0.872357745
932,66902,0.844251591,0.884795388,0.830318823,0.870004653,0.822285238,0.880614888
933,71904,0.839657748,0.886556427,0.86601437,0.893323375,0.796120146,0.874946352
934,233901,0.851440373,0.888939385,0.856571883,0.88659451,0.815708203,0.881236787
935,214902,0.838901681,0.902841748,0.858301839,0.889144421,0.832556445,0.899061238
936,105902,0.829054748,0.882035128,0.858489304,0.888993796,0.805563319,0.880263297
937,245904,0.879364177,0.913362549,0.884378622,0.906811121,0.855729204,0.907431707
938,206901,0.859335443,0.905093818,0.876205431,0.899566748,0.840747019,0.897932227
940,58909,0.881537278,0.915272998,0.895250094,0.919884639,0.866368735,0.921163232
941,117903,0.855237544,0.906475702,0.843383716,0.898162453,0.839713837,0.900847517
942,61908,0.863062296,0.916013291,0.874984232,0.91106489,0.846763991,0.914955185
943,42903,0.845336184,0.907471517,0.86885942,0.895985256,0.819294505,0.879320452
944,84909,0.862536917,0.91000969,0.867743712,0.89736568,0.854452209,0.904468131
945,137904,0.890234757,0.947825402,0.90269185,0.948350113,0.878630149,0.954423253
946,31913,0.831048625,0.871324602,0.825479057,0.867911468,0.793713006,0.861847978
947,31914,0.836343326,0.884796236,0.865891489,0.900243979,0.801816545,0.880446077
948,182904,0.881923633,0.930397206,0.873279224,0.910329954,0.873077719,0.926105322
949,74911,0.86237389,0.924772027,0.872268481,0.919059539,0.842793395,0.925627728
950,94902,0.864804975,0.903914225,0.888908289,0.913540407,0.860058689,0.91380598
951,207901,0.877168993,0.902564184,0.875819704,0.910462495,0.84839548,0.898594243
952,15806,0.800633059,0.850003465,0.840448152,0.878505125,0.790926107,0.865041389
953,15827,0.856894412,0.910910866,0.8780211,0.912134612,0.805396001,0.887977103
954,15831,0.862685265,0.920797834,0.881932001,0.917718993,0.816323707,0.900516482
955,75903,0.860211392,0.88882627,0.855786547,0.887053466,0.858999984,0.899711872
956,129910,0.87686611,0.916562001,0.876355177,0.910531054,0.870757691,0.921214634
957,83901,0.826734384,0.855821758,0.840269415,0.867359777,0.824571029,0.855782898
958,8902,0.852830295,0.895780214,0.860068924,0.897886871,0.846226458,0.899226036
959,178808,0.876348555,0.944765219,0.883245593,0.939922893,0.869311484,0.94804418
960,94901,0.832929602,0.881374282,0.845083923,0.882367339,0.819883547,0.877161218
961,83903,0.887495636,0.907617038,0.870067515,0.893083002,0.882899122,0.90970244
962,101802,0.859840237,0.896746748,0.884490811,0.905935514,0.840761652,0.893030905
963,12901,0.900253286,0.926411489,0.894296497,0.927607304,0.873325207,0.922441032
964,152909,0.905124376,0.938323805,0.909140651,0.936442656,0.905605795,0.947334435
965,242902,0.846641717,0.896729465,0.85934575,0.893367344,0.833037043,0.888297223
966,108911,0.886730337,0.926031501,0.908010382,0.931727466,0.832394268,0.906080247
967,210903,0.88436245,0.921805061,0.890722876,0.918672625,0.86707599,0.926027902
968,101924,0.829404058,0.877440647,0.84766481,0.884666976,0.80565893,0.867764918
969,204904,0.842741494,0.871381298,0.822890094,0.852551645,0.805733541,0.855259442
970,91906,0.832366389,0.883654677,0.857870431,0.896551677,0.830259143,0.892449884
971,143903,0.926931805,0.938008239,0.914376272,0.933381253,0.917501805,0.955564716
972,47905,0.854320032,0.908434162,0.861931815,0.903644657,0.835439539,0.907703952
973,115902,0.83977587,0.889164008,0.702020185,0.737010285,0.811092029,0.878341198
974,100904,0.826890348,0.877218388,0.871816337,0.912285342,0.819022341,0.892730022
975,23902,0.907739593,0.929361814,0.883610744,0.913895251,0.880204225,0.920015993
976,19909,0.878572188,0.914442283,0.876097989,0.904059246,0.876916579,0.912109517
977,205906,0.852164111,0.899782814,0.856717442,0.891241138,0.820587183,0.89002431
978,49909,0.580601556,0.610138846,0.57211929,0.617860931,0.287366913,0.313922969
979,13905,0.860563212,0.916732457,0.863144315,0.919365942,0.829658436,0.912253268
980,152903,0.843004602,0.887981694,0.849774733,0.892490409,0.817165355,0.876163254
981,249908,0.831347386,0.883825193,0.866361257,0.90284022,0.82351086,0.890815142
982,1909,0.870500895,0.925046989,0.873323867,0.931054915,0.849714108,0.920303205
983,11904,0.849219476,0.902433196,0.858264026,0.897823042,0.850305559,0.905881175
984,110906,0.876144489,0.922238377,0.860760639,0.8975155,0.873874832,0.915738116
985,26903,0.867311199,0.897757641,0.860416967,0.882355681,0.862857738,0.898194734
986,208902,0.856201196,0.879998116,0.853999183,0.875683091,0.841937087,0.880420947
987,71909,0.850076491,0.904180855,0.879942507,0.913493107,0.810715077,0.886655836
988,15909,0.729748374,0.910778868,0.866572397,0.886507586,0.716086931,0.906516848
989,26902,0.83728586,0.862530684,0.823117016,0.87528746,0.840002133,0.877488025
990,218901,0.867044202,0.913967259,0.882760189,0.916327852,0.864262785,0.911826816
991,15908,0.807950337,0.855600494,0.834008829,0.869128242,0.780973902,0.84933475
992,31916,0.427402585,0.481562387,0.151913674,0.323015617,0.148389904,0.321153639
993,85903,0.693822401,0.738617725,0.695916335,0.745803086,0.679167561,0.750279661
994,15917,0.844486164,0.88105969,0.824768428,0.865608971,0.794212877,0.8663177
995,15912,0.840631306,0.891244715,0.851594433,0.885673112,0.812241647,0.879723206
996,15807,0.812972968,0.869944252,0.815034999,0.857719732,0.780743673,0.857995617
997,101838,0.822643973,0.857715703,0.840370107,0.867469294,0.794739666,0.851220462
998,98904,0.894313537,0.924142097,0.90790047,0.919131626,0.892959936,0.930646699
999,170907,0.837092351,0.883923076,0.842378953,0.886141269,0.818779293,0.885560608
1000,101920,0.874858331,0.912862178,0.876086168,0.90866096,0.857739127,0.911596914
1001,117907,0.856726754,0.903498695,0.750593428,0.770636419,0.829456479,0.907609087
1002,92907,0.881423266,0.920155848,0.887831854,0.930922912,0.877808241,0.933133626
1003,101919,0.833225821,0.879995548,0.841946065,0.878056988,0.808466473,0.869207019
1004,140907,0.86594705,0.903403192,0.845826217,0.888003983,0.870138599,0.922584817
1005,184902,0.857246685,0.899529888,0.87980744,0.901777822,0.843084232,0.899547177
1006,63903,0.87737254,0.93292253,0.85900686,0.903182567,0.864714818,0.939864048
1007,229905,0.857009866,0.904674408,0.830525558,0.880717891,0.826514633,0.897502368
1008,57836,0.847640513,0.902683205,0.854232216,0.912196381,0.841286399,0.944445614
1009,13801,0.572581203,0.605714718,0.583700158,0.610351303,0.549549609,0.607139484
1010,79910,0.842471686,0.890267627,0.867185963,0.893891307,0.806503206,0.88217323
1011,127906,0.871958103,0.907114349,0.851660536,0.897875358,0.865481359,0.915014494
1012,156902,0.864980489,0.899747768,0.850133253,0.88414012,0.845480949,0.894990727
1013,101859,0.731411893,0.919885202,0.743767425,0.919912279,0.683638841,0.902194586
1014,174801,0.482952853,0.485558045,0.472403553,0.484035155,0.465576668,0.489437223
1015,72903,0.886122773,0.920179512,0.882482677,0.917212677,0.878390674,0.917115627
1016,216901,0.866807856,0.914352788,0.870733949,0.908191113,0.860332712,0.910434199
1017,247906,0.863707616,0.91691152,0.869517899,0.919783263,0.854543754,0.923592326
1018,211902,0.862116265,0.91098062,0.865876237,0.904581884,0.843731907,0.913219034
1019,182905,0.845471699,0.88758538,0.853610749,0.886953131,0.84851261,0.903215993
1020,140908,0.883580138,0.924820634,0.883183067,0.90789157,0.866607567,0.923233848
1021,112910,0.856317592,0.909207631,0.861844967,0.916114151,0.848896016,0.914734011
1022,112901,0.869189712,0.909312875,0.878308459,0.900853122,0.853574953,0.900638297
1023,110907,0.926523124,0.931555864,0.925012873,0.929458208,0.905743076,0.931770584
1024,57919,0.883464574,0.941038002,0.908112231,0.950310766,0.868312159,0.942193048
1025,171902,0.874347911,0.902713264,0.883057141,0.901450141,0.864626892,0.90066625
1026,20906,0.855723895,0.903918734,0.857804708,0.89349589,0.831313977,0.895806921
1027,143905,0.893739463,0.940331309,0.73943379,0.930907721,0.873697559,0.936244931
1028,177902,0.837863366,0.880075419,0.854425641,0.880663587,0.819703688,0.875094588
1029,205907,0.835107531,0.875143568,0.832076672,0.85762458,0.809312782,0.873481356
1030,153904,0.881403626,0.901966794,0.862189741,0.889736928,0.866863548,0.899974883
1031,146907,0.871538598,0.897695658,0.868708597,0.893069559,0.854656281,0.895237774
1032,201910,0.880799533,0.911711307,0.90506658,0.926152865,0.86215087,0.921160114
